Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD0110,18-02-25,Smartphone,Electronics,511.92765121958405,5.053897199054021,2614.907318363456,Olivia Wilson,Dallas,Amazon Pay,Pending
ORD0023,23-02-25,Book,Books,14.792007046847731,1.038668755588552,15.819101549691332,Emma Clark,Houston,Credit Card,Pending
ORD0057,15-03-25,Smartphone,Electronics,543.1967360895572,0.9150221252922177,500.9282482569696,Jane Smith,Los Angeles,Debit Card,Cancelled
ORD0061,11-03-25,Refrigerator,Home Appliances,1220.2209624380957,0.951636938811401,1158.6138544659716,Jane Smith,New York,PayPal,Cancelled
ORD0006,14-03-25,T-Shirt,Clothing,19.12475511377137,1.0239244060145944,21.95976593501983,John Doe,Dallas,Credit Card,Pending
ORD0038,26-03-25,Laptop,Electronics,760.5567324352886,3.0662846262756736,2384.8951172128673,Olivia Wilson,Chicago,Amazon Pay,Completed
ORD0029,12-02-25,Smartphone,Electronics,537.0989428807258,0.9472695493447605,488.9181891458368,Sophia Miller,Denver,Credit Card,Cancelled
ORD0026,14-02-25,Washing Machine,Home Appliances,614.5809936002729,0.9780030038889482,663.3998638283779,Olivia Wilson,Boston,Debit Card,Cancelled
ORD0196,04-03-25,Headphones,Electronics,93.63625914878874,4.455275716976797,503.69858756529305,Daniel Harris,Seattle,Debit Card,Pending
ORD0068,23-02-25,Headphones,Electronics,104.97764519303287,0.9987095696732745,100.33097810828207,David Lee,Houston,Debit Card,Cancelled
ORD0139,18-03-25,Laptop,Electronics,795.0080909089769,1.766575629417193,1592.499412518224,Michael Brown,Denver,PayPal,Cancelled
ORD0002,20-03-25,Headphones,Electronics,106.70061726228343,3.724472224055388,410.62881003049625,Emily Johnson,San Francisco,Debit Card,Pending
ORD0105,16-03-25,Jeans,Clothing,39.80971425615271,0.958176192008984,39.18689330803137,Jane Smith,Boston,Debit Card,Pending
ORD0078,18-03-25,Smartwatch,Electronics,155.9582615627744,2.189578407566251,295.45323029252233,Emma Clark,Los Angeles,Gift Card,Cancelled
ORD0145,08-03-25,Smartwatch,Electronics,156.02093962598528,1.9483125033307096,273.9729075684977,Michael Brown,Seattle,Debit Card,Cancelled
ORD0108,16-03-25,Headphones,Electronics,102.84308922523002,2.0345599595893176,205.08101147903767,Daniel Harris,Miami,PayPal,Pending
ORD0049,18-02-25,Smartphone,Electronics,448.0547103943503,3.9111254198011607,1926.081258718263,Emma Clark,Chicago,Debit Card,Completed
ORD0028,03-02-25,Headphones,Electronics,93.39037122564402,1.0964315702317269,101.28428381508694,Jane Smith,Chicago,Amazon Pay,Completed
ORD0239,22-03-25,Smartwatch,Electronics,152.73906982614562,4.920675294109415,703.9337536593749,Daniel Harris,Houston,Amazon Pay,Completed
ORD0247,30-03-25,Jeans,Clothing,42.80245587954042,1.1249341917816231,38.8888803000252,Sophia Miller,Dallas,Debit Card,Cancelled
ORD0218,15-02-25,Headphones,Electronics,93.4454308975754,3.961719749021651,405.89714539990024,Daniel Harris,New York,Gift Card,Cancelled
ORD0149,20-03-25,Running Shoes,Footwear,58.315688661763346,3.0904481505454475,184.70463374591938,Michael Brown,New York,Gift Card,Pending
ORD0065,16-03-25,Book,Books,15.49759406820009,2.920697274329589,46.36187698059188,Emma Clark,San Francisco,Amazon Pay,Pending
ORD0057,15-03-25,Smartphone,Electronics,453.0885736298888,1.0788555755272444,512.1565813759263,Jane Smith,Los Angeles,Debit Card,Cancelled
ORD0114,23-02-25,Running Shoes,Footwear,57.92349691813734,0.955547024561444,58.81912833058596,Emma Clark,Houston,Credit Card,Pending
ORD0166,30-03-25,Washing Machine,Home Appliances,579.0565050011145,4.031594752159227,2301.17563896092,Chris White,Houston,Credit Card,Pending
ORD0098,14-02-25,Smartwatch,Electronics,143.93106825094443,2.0253522317477595,287.13665164555215,Chris White,Miami,PayPal,Pending
ORD0195,10-03-25,Smartphone,Electronics,515.8832243495765,3.12520598363551,1495.8133614597116,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0208,02-02-25,Refrigerator,Home Appliances,1163.2857722722056,2.7533627542439323,3594.0955150800737,John Doe,Miami,PayPal,Completed
ORD0106,15-03-25,T-Shirt,Clothing,19.24441363524178,2.9935114445563524,62.0034223773728,Olivia Wilson,Chicago,PayPal,Pending
ORD0100,13-02-25,Running Shoes,Footwear,54.65798092040179,0.960926708391324,59.72463628682277,Jane Smith,Houston,Gift Card,Cancelled
ORD0118,10-02-25,Headphones,Electronics,102.22030973193725,4.577159968090959,529.7503406888101,John Doe,Houston,Amazon Pay,Completed
ORD0146,25-03-25,Smartwatch,Electronics,160.14331840275534,2.0204548382455574,305.91883504897976,Emma Clark,Boston,Debit Card,Completed
ORD0079,09-03-25,Running Shoes,Footwear,59.69732731191333,2.1961729851084097,117.52463126977044,Emily Johnson,Denver,Gift Card,Cancelled
ORD0172,12-03-25,Book,Books,16.035785251176733,1.0800131085306992,15.838557595980696,David Lee,Miami,Debit Card,Cancelled
ORD0165,14-03-25,Book,Books,14.38736089469158,1.094610061367781,16.848730955287152,David Lee,New York,Amazon Pay,Pending
ORD0091,03-02-25,Laptop,Electronics,848.3918693191694,3.8704631902266406,3347.8088112769933,Daniel Harris,Houston,Gift Card,Pending
ORD0075,26-02-25,Headphones,Electronics,93.47957602100703,2.0588948471188813,205.78699578434168,Daniel Harris,Boston,PayPal,Pending
ORD0123,23-02-25,Book,Books,15.589156537991634,2.9979189592239415,45.87932560124642,Chris White,Boston,Gift Card,Cancelled
ORD0206,12-02-25,Washing Machine,Home Appliances,618.8515238663931,4.642163021927925,3198.6761582834583,Emma Clark,Miami,Amazon Pay,Pending
ORD0019,22-03-25,Running Shoes,Footwear,60.891997970283384,3.141218935248573,188.4023197053821,Olivia Wilson,Houston,Credit Card,Completed
ORD0042,17-03-25,Headphones,Electronics,96.1307507612192,3.114124147806466,310.1938158789601,Jane Smith,Chicago,Amazon Pay,Cancelled
ORD0065,16-03-25,Book,Books,15.700377404980607,3.2562564978972715,45.11105092499563,Emma Clark,San Francisco,Amazon Pay,Pending
ORD0019,22-03-25,Running Shoes,Footwear,58.80413012563462,3.156654225344205,183.0912936563938,Olivia Wilson,Houston,Credit Card,Completed
ORD0112,06-03-25,Washing Machine,Home Appliances,655.1870474541802,1.8064952156102452,1195.4072836158937,David Lee,Dallas,Gift Card,Cancelled
ORD0026,14-02-25,Washing Machine,Home Appliances,619.2136988353918,1.0247365388218985,585.0059812593857,Olivia Wilson,Boston,Debit Card,Cancelled
ORD0204,08-03-25,Running Shoes,Footwear,61.34826991604414,5.24026219994708,311.99096046535544,Jane Smith,Miami,Gift Card,Pending
ORD0125,23-02-25,Smartphone,Electronics,517.1286060495776,1.0030880446253527,499.25217113579873,Emily Johnson,Denver,Amazon Pay,Completed
ORD0122,28-03-25,Laptop,Electronics,787.7857829444645,2.874928743181551,2138.2039420459805,John Doe,Miami,Credit Card,Cancelled
ORD0045,15-03-25,Refrigerator,Home Appliances,1212.164726321743,3.0215530648718314,3643.5114967409227,Daniel Harris,New York,Credit Card,Pending
ORD0133,23-02-25,Laptop,Electronics,813.3427122022191,1.0617477363187786,819.3958711912157,Emily Johnson,New York,Amazon Pay,Pending
ORD0202,21-02-25,Smartphone,Electronics,477.48851515725704,2.124622682557877,1008.8984759056902,Daniel Harris,Miami,Credit Card,Cancelled
ORD0238,16-03-25,Headphones,Electronics,94.12184301509095,0.9725822330010526,99.39783289758583,Olivia Wilson,Denver,PayPal,Completed
ORD0106,15-03-25,T-Shirt,Clothing,20.48332155929025,3.129771858981931,58.70084945767796,Olivia Wilson,Chicago,PayPal,Pending
ORD0178,06-02-25,Smartphone,Electronics,501.0754958010035,3.1145248131402674,1498.6519107507852,Emily Johnson,Chicago,PayPal,Completed
ORD0059,01-04-25,Smartwatch,Electronics,145.39425481205154,2.120072214728194,264.2996455826615,Daniel Harris,Dallas,Credit Card,Cancelled
ORD0193,30-03-25,Book,Books,14.961434886723826,5.3272339414864245,77.79580202234824,David Lee,Chicago,Amazon Pay,Pending
ORD0092,15-03-25,Smartphone,Electronics,480.07514862134855,1.716118025675086,1072.299051906163,Olivia Wilson,Boston,PayPal,Cancelled
ORD0230,31-03-25,Headphones,Electronics,104.0544148335862,3.996833223409389,399.4088114444607,Jane Smith,San Francisco,Amazon Pay,Pending
ORD0229,21-03-25,Running Shoes,Footwear,61.41929872734197,2.8301063204187398,184.24691007294385,Emma Clark,San Francisco,Credit Card,Pending
ORD0148,06-02-25,Headphones,Electronics,95.37083864781138,3.7164730000495116,419.33950290249686,Emily Johnson,Los Angeles,Amazon Pay,Cancelled
ORD0086,25-02-25,Smartwatch,Electronics,155.5887964016734,5.081893296471267,696.8259818115355,Jane Smith,Dallas,PayPal,Cancelled
ORD0199,22-02-25,Smartphone,Electronics,511.2344348496066,2.859698517770143,1495.8984206428195,Chris White,Dallas,Credit Card,Completed
ORD0242,08-03-25,Smartphone,Electronics,504.08114412555307,4.196168473706904,1889.3210577330963,Chris White,Boston,Gift Card,Pending
ORD0163,20-02-25,Running Shoes,Footwear,59.6414520672426,1.9711914053638784,119.25229297832996,Chris White,Houston,PayPal,Completed
ORD0108,16-03-25,Headphones,Electronics,89.94352523685353,1.9817409500831362,191.03360960791173,Daniel Harris,Miami,PayPal,Pending
ORD0144,27-02-25,Jeans,Clothing,39.15342877922719,1.9659414363344077,81.32436159619553,Michael Brown,Los Angeles,Gift Card,Cancelled
ORD0079,09-03-25,Running Shoes,Footwear,58.5618481927625,2.041517549030126,127.78430194974776,Emily Johnson,Denver,Gift Card,Cancelled
ORD0068,23-02-25,Headphones,Electronics,98.52174610997108,1.004270563071804,104.72246260575537,David Lee,Houston,Debit Card,Cancelled
ORD0159,16-02-25,T-Shirt,Clothing,19.600800584542306,1.8898739335425434,38.94127592587593,David Lee,Dallas,Gift Card,Cancelled
ORD0032,10-03-25,Smartphone,Electronics,507.05540401720583,4.252966510595541,1986.155904999667,Michael Brown,Seattle,PayPal,Pending
ORD0229,21-03-25,Running Shoes,Footwear,64.3150300540418,3.0218492082758863,169.33488066846948,Emma Clark,San Francisco,Credit Card,Pending
ORD0232,14-03-25,Refrigerator,Home Appliances,1277.9223371486016,2.92493834042859,3779.3734036649853,Emma Clark,Los Angeles,Credit Card,Completed
ORD0044,24-03-25,Smartwatch,Electronics,145.97689605880933,1.0127444253074351,148.6486210522845,Chris White,Houston,Debit Card,Pending
ORD0188,14-02-25,Book,Books,14.492623431784839,0.9535816338562407,15.467450549754977,John Doe,Boston,Amazon Pay,Completed
ORD0218,15-02-25,Headphones,Electronics,94.5667309709533,4.010093180346691,425.7947490188204,Daniel Harris,New York,Gift Card,Cancelled
ORD0079,09-03-25,Running Shoes,Footwear,62.76421707549829,2.1349181959399446,124.84291648835844,Emily Johnson,Denver,Gift Card,Cancelled
ORD0060,12-03-25,Book,Books,14.929021453856773,5.019654957916744,83.93205823085256,Jane Smith,Dallas,Credit Card,Pending
ORD0234,08-03-25,Book,Books,14.413278828763453,0.9852769572679531,15.05957507447893,Jane Smith,Miami,Amazon Pay,Cancelled
ORD0056,19-03-25,Smartwatch,Electronics,150.04454570052658,2.001536364219904,301.21752286356656,Emma Clark,Dallas,Credit Card,Completed
ORD0175,24-03-25,Jeans,Clothing,39.696823628275546,4.994018744437544,210.83661703018964,David Lee,New York,Debit Card,Cancelled
ORD0009,08-03-25,T-Shirt,Clothing,20.545234314330862,2.9951438209566175,61.92100854179945,Sophia Miller,Boston,PayPal,Completed
ORD0163,20-02-25,Running Shoes,Footwear,53.033140009528054,1.9817220737629744,115.84570270804929,Chris White,Houston,PayPal,Completed
ORD0053,24-03-25,Running Shoes,Footwear,55.625619117804604,4.13139901520459,246.70099786750168,Emily Johnson,Los Angeles,PayPal,Completed
ORD0177,14-03-25,Book,Books,16.185507046360588,4.9708719146085265,69.89133515886684,David Lee,San Francisco,Credit Card,Pending
ORD0048,11-02-25,T-Shirt,Clothing,18.675912185198403,4.966550948905394,98.48332754597506,Jane Smith,Denver,Amazon Pay,Completed
ORD0048,11-02-25,T-Shirt,Clothing,19.81350564506647,5.056284868234372,94.55566211812464,Jane Smith,Denver,Amazon Pay,Completed
ORD0195,10-03-25,Smartphone,Electronics,539.573948231005,3.065665048827677,1509.5871148734238,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0195,10-03-25,Smartphone,Electronics,518.1163081547418,2.918987659039205,1502.272605284286,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0049,18-02-25,Smartphone,Electronics,494.52617334850413,4.562673903672249,1926.1214586328065,Emma Clark,Chicago,Debit Card,Completed
ORD0089,26-03-25,Running Shoes,Footwear,58.18609893855339,5.482444027112187,308.87634225082013,Emma Clark,Los Angeles,Credit Card,Cancelled
ORD0084,14-02-25,T-Shirt,Clothing,18.311924092967626,4.98995782427329,97.10026942501642,Olivia Wilson,Boston,PayPal,Completed
ORD0073,20-02-25,Smartphone,Electronics,514.3539444165243,4.938091170141781,2591.0342422502517,Emily Johnson,Miami,Credit Card,Cancelled
ORD0033,04-02-25,Book,Books,14.870748272103175,0.9532775180324556,15.995247940579905,Olivia Wilson,New York,Debit Card,Cancelled
ORD0201,03-02-25,Book,Books,15.78548507384609,4.158167965728998,55.42183579074887,Michael Brown,San Francisco,Credit Card,Completed
ORD0049,18-02-25,Smartphone,Electronics,470.19829092132545,3.850900902702742,2134.9147845698594,Emma Clark,Chicago,Debit Card,Completed
ORD0194,20-02-25,Jeans,Clothing,39.99322815980329,4.381608568544486,170.3195746466557,John Doe,San Francisco,Debit Card,Cancelled
ORD0213,06-02-25,Laptop,Electronics,824.0125937907093,1.0400899565324992,758.1356466760329,Jane Smith,Los Angeles,Amazon Pay,Cancelled
ORD0184,17-02-25,Book,Books,14.852499972631595,5.120194430928859,75.76028751799691,Daniel Harris,Miami,Debit Card,Pending
ORD0062,10-02-25,Laptop,Electronics,859.3892821198216,5.234117335528289,3741.197660312873,Olivia Wilson,San Francisco,PayPal,Completed
ORD0140,19-03-25,Smartwatch,Electronics,153.55587201918064,1.9492785454764434,328.79888340401607,Olivia Wilson,Miami,Debit Card,Completed
ORD0150,08-02-25,Book,Books,15.809950489426846,3.9026683867292262,63.87984514032256,Daniel Harris,Chicago,Gift Card,Cancelled
ORD0175,24-03-25,Jeans,Clothing,42.72411438603618,5.160267683018226,197.0385306395996,David Lee,New York,Debit Card,Cancelled
ORD0245,04-02-25,Laptop,Electronics,772.2919780865143,1.0972960341425202,778.9622594469286,Michael Brown,Los Angeles,Credit Card,Cancelled
ORD0188,14-02-25,Book,Books,14.407368140584936,1.0237549728434876,14.052416265485078,John Doe,Boston,Amazon Pay,Completed
ORD0176,27-03-25,Book,Books,15.021770515477183,0.942459455283287,14.429342101701398,Michael Brown,Boston,Amazon Pay,Completed
ORD0025,02-03-25,Book,Books,14.230301291925722,5.062321817619194,74.1620746253324,Sophia Miller,Seattle,Amazon Pay,Completed
ORD0162,09-02-25,Smartphone,Electronics,488.6082089602717,2.0703766505244756,986.6389131417168,Olivia Wilson,Chicago,Credit Card,Completed
ORD0012,13-03-25,Jeans,Clothing,43.486293753859655,4.251696473976037,159.29303681970424,Michael Brown,Dallas,Credit Card,Completed
ORD0064,13-02-25,Refrigerator,Home Appliances,1245.6429306767084,4.16345114246774,4770.210277606886,Emily Johnson,Denver,PayPal,Pending
ORD0156,16-03-25,Smartwatch,Electronics,149.24046325396984,3.897891360207809,583.3641353729662,Olivia Wilson,Miami,PayPal,Cancelled
ORD0087,13-03-25,Running Shoes,Footwear,59.901762660894,4.754901905480514,320.35858906601965,Emma Clark,Miami,Debit Card,Completed
ORD0086,25-02-25,Smartwatch,Electronics,147.48205898064262,4.784352733064284,760.2039358197515,Jane Smith,Dallas,PayPal,Cancelled
ORD0135,10-02-25,T-Shirt,Clothing,20.339004191829698,0.9971717107125121,20.41595974765864,Olivia Wilson,Miami,Credit Card,Pending
ORD0080,23-02-25,Running Shoes,Footwear,60.74149041466366,3.773610323032767,241.20182146839136,Sophia Miller,San Francisco,Debit Card,Pending
ORD0011,17-02-25,Book,Books,16.71421449126989,2.1379215514195686,30.44192466301706,David Lee,Boston,Amazon Pay,Pending
ORD0096,30-03-25,Smartwatch,Electronics,149.39959391700046,2.7687276860030816,488.2872108885766,Jane Smith,New York,Amazon Pay,Completed
ORD0093,06-03-25,Refrigerator,Home Appliances,1222.7037525912656,4.9672787779411545,6069.092453441467,David Lee,Denver,PayPal,Cancelled
ORD0219,17-02-25,Headphones,Electronics,107.59386061548861,2.726256992802621,308.10121810222245,David Lee,Houston,PayPal,Cancelled
ORD0071,16-03-25,Smartwatch,Electronics,150.57233905034713,4.664239864023917,778.4104903658507,John Doe,Denver,Credit Card,Pending
ORD0058,13-03-25,Smartphone,Electronics,491.47481744702327,0.9838393546256946,499.77407860646963,Jane Smith,Chicago,PayPal,Cancelled
ORD0027,07-02-25,T-Shirt,Clothing,19.8738853719658,1.0416270222241304,19.819405932004223,Daniel Harris,New York,Amazon Pay,Pending
ORD0242,08-03-25,Smartphone,Electronics,523.5050774621732,3.722593058125932,1893.7919426028006,Chris White,Boston,Gift Card,Pending
ORD0040,26-03-25,Smartwatch,Electronics,156.6133795288616,1.0154114879249567,150.66676735073307,Emily Johnson,Seattle,Gift Card,Pending
ORD0236,05-03-25,Smartphone,Electronics,455.5559308114815,5.08148995912626,2414.94033908179,John Doe,Boston,PayPal,Completed
ORD0022,07-03-25,Refrigerator,Home Appliances,1229.1824465936609,4.08693769507913,4866.140038974529,Olivia Wilson,Houston,Credit Card,Pending
ORD0025,02-03-25,Book,Books,15.006070531726811,4.516859104910082,77.68562330512704,Sophia Miller,Seattle,Amazon Pay,Completed
ORD0109,17-03-25,Jeans,Clothing,39.07534695105717,5.004498235571562,200.52204299549223,Michael Brown,New York,PayPal,Completed
ORD0094,25-03-25,Jeans,Clothing,40.555433477789634,4.729556881729743,200.66482293441913,Daniel Harris,Seattle,Credit Card,Cancelled
ORD0085,06-02-25,Smartphone,Electronics,524.977823832488,5.207213048443431,2411.9133766228206,Michael Brown,Houston,PayPal,Completed
ORD0165,14-03-25,Book,Books,14.57449750555536,1.004578216083492,15.358721047640016,David Lee,New York,Amazon Pay,Pending
ORD0116,19-03-25,Laptop,Electronics,817.4947605460053,4.273977797438607,3320.8899929215354,Emma Clark,Los Angeles,Amazon Pay,Completed
ORD0163,20-02-25,Running Shoes,Footwear,55.19505257751634,1.852632343850838,117.40676259007257,Chris White,Houston,PayPal,Completed
ORD0229,21-03-25,Running Shoes,Footwear,64.73174308456461,3.143834556579592,183.38782921206442,Emma Clark,San Francisco,Credit Card,Pending
ORD0204,08-03-25,Running Shoes,Footwear,57.34648663234219,4.841545215849563,282.9968789875927,Jane Smith,Miami,Gift Card,Pending
ORD0165,14-03-25,Book,Books,14.564643214802848,1.0525796527345312,14.61046182952783,David Lee,New York,Amazon Pay,Pending
ORD0072,07-03-25,Laptop,Electronics,869.4094321306184,3.071373068678267,2255.9007547466285,Daniel Harris,Houston,Credit Card,Pending
ORD0149,20-03-25,Running Shoes,Footwear,59.4540431200654,2.799311309853683,194.00985641320284,Michael Brown,New York,Gift Card,Pending
ORD0170,28-02-25,Laptop,Electronics,789.892023904408,1.0844231509258737,839.4880667069964,Emma Clark,San Francisco,Gift Card,Pending
ORD0185,22-03-25,T-Shirt,Clothing,19.096016614427068,0.9950329041474718,20.360236525138824,Chris White,Dallas,Debit Card,Completed
ORD0030,10-02-25,Washing Machine,Home Appliances,623.2772470480086,3.401650265713389,1768.6826336241393,Emily Johnson,Dallas,Gift Card,Cancelled
ORD0210,23-03-25,Laptop,Electronics,810.4543376901875,2.97479111996048,2443.4204658690696,Jane Smith,New York,PayPal,Completed
ORD0173,28-02-25,Refrigerator,Home Appliances,1200.9854472027953,0.9890035689886618,1106.7185758760875,Olivia Wilson,Seattle,PayPal,Completed
ORD0216,26-03-25,Jeans,Clothing,43.0531281045777,2.1318020783894784,87.95512851552499,Chris White,Chicago,Credit Card,Completed
ORD0058,13-03-25,Smartphone,Electronics,486.95865132985836,1.1008404690840887,477.66278799313346,Jane Smith,Chicago,PayPal,Cancelled
ORD0098,14-02-25,Smartwatch,Electronics,152.37348701597475,2.089336392107273,291.5844302691529,Chris White,Miami,PayPal,Pending
ORD0243,05-03-25,Running Shoes,Footwear,59.50069815778308,2.0502353346700852,119.89819652334653,Chris White,Houston,Amazon Pay,Completed
ORD0233,20-02-25,Running Shoes,Footwear,64.37620886612723,1.0934078183716487,62.074377393001264,David Lee,Boston,PayPal,Cancelled
ORD0209,29-03-25,Jeans,Clothing,43.063137377820375,4.99205305086946,201.60943185794693,Daniel Harris,Dallas,PayPal,Completed
ORD0217,19-03-25,Running Shoes,Footwear,58.97591920622478,2.077851424654386,117.71065247841291,Emma Clark,Boston,Gift Card,Pending
ORD0054,15-03-25,Smartwatch,Electronics,144.9418171985834,3.0802625611290058,441.16154452674874,David Lee,Boston,Gift Card,Pending
ORD0204,08-03-25,Running Shoes,Footwear,59.6718491431339,4.8322697956514284,313.4892023670913,Jane Smith,Miami,Gift Card,Pending
ORD0245,04-02-25,Laptop,Electronics,773.1470692817336,0.947831361502682,804.5639670357481,Michael Brown,Los Angeles,Credit Card,Cancelled
ORD0123,23-02-25,Book,Books,14.983426191113276,2.9684323009069584,47.79906607433303,Chris White,Boston,Gift Card,Cancelled
ORD0051,19-02-25,Book,Books,15.57137839041449,0.9848024141031932,14.50909396823534,Emma Clark,Houston,Gift Card,Cancelled
ORD0030,10-02-25,Washing Machine,Home Appliances,610.6831236271023,3.3761772042150042,1767.176132243956,Emily Johnson,Dallas,Gift Card,Cancelled
ORD0173,28-02-25,Refrigerator,Home Appliances,1177.2030912062787,0.9901208879400003,1176.322592889161,Olivia Wilson,Seattle,PayPal,Completed
ORD0003,15-02-25,Running Shoes,Footwear,59.510578595674716,1.81503756167767,118.6919335630023,John Doe,Denver,Amazon Pay,Cancelled
ORD0244,06-02-25,Smartphone,Electronics,495.76926187303695,4.162206452187262,1929.3868520758651,Emma Clark,Houston,Credit Card,Completed
ORD0066,14-03-25,Smartwatch,Electronics,149.8021502924426,1.9384698767296928,272.25011014764306,Michael Brown,Denver,PayPal,Pending
ORD0065,16-03-25,Book,Books,15.591512843561127,2.993003941626604,42.36957761225769,Emma Clark,San Francisco,Amazon Pay,Pending
ORD0051,19-02-25,Book,Books,15.107622089345158,0.9897560905151952,15.05153608704809,Emma Clark,Houston,Gift Card,Cancelled
ORD0119,16-03-25,Smartphone,Electronics,518.3681839914929,2.0879708303912934,968.0041544417192,Chris White,Chicago,PayPal,Pending
ORD0182,02-04-25,T-Shirt,Clothing,20.079495344381154,4.785963680958307,98.94353941062272,Emma Clark,Denver,PayPal,Completed
ORD0247,30-03-25,Jeans,Clothing,37.814826531214734,0.9206030359548498,40.01971941289969,Sophia Miller,Dallas,Debit Card,Cancelled
ORD0107,19-03-25,Jeans,Clothing,36.22446438793668,2.887755111756336,125.75816222361144,Olivia Wilson,Dallas,Credit Card,Cancelled
ORD0243,05-03-25,Running Shoes,Footwear,57.19085403945642,1.9166649329259808,134.23682951660564,Chris White,Houston,Amazon Pay,Completed
ORD0039,02-03-25,Laptop,Electronics,798.587299684541,1.9707549143774967,1569.4500856424606,Olivia Wilson,San Francisco,PayPal,Completed
ORD0042,17-03-25,Headphones,Electronics,102.47573614549064,2.8058810570306663,303.80976735577315,Jane Smith,Chicago,Amazon Pay,Cancelled
ORD0175,24-03-25,Jeans,Clothing,38.1950328778751,4.734847368749351,185.2163042394397,David Lee,New York,Debit Card,Cancelled
ORD0026,14-02-25,Washing Machine,Home Appliances,553.2547100317773,0.9655329969800138,612.7915660477873,Olivia Wilson,Boston,Debit Card,Cancelled
ORD0233,20-02-25,Running Shoes,Footwear,54.631793623216595,1.0021800729573245,66.47640910228566,David Lee,Boston,PayPal,Cancelled
ORD0172,12-03-25,Book,Books,14.493706291281214,0.9997585331018138,14.900598020490907,David Lee,Miami,Debit Card,Cancelled
ORD0042,17-03-25,Headphones,Electronics,98.31034410755655,2.727985288692338,290.54087145290805,Jane Smith,Chicago,Amazon Pay,Cancelled
ORD0245,04-02-25,Laptop,Electronics,749.5829571354495,0.9812353839601401,769.1867866854096,Michael Brown,Los Angeles,Credit Card,Cancelled
ORD0070,10-03-25,Book,Books,13.812016656374302,0.9824038230184723,15.27492258823732,Emily Johnson,Boston,Credit Card,Completed
ORD0198,20-02-25,Laptop,Electronics,758.803064979558,4.066944328011875,2967.9184697384235,Jane Smith,Seattle,Amazon Pay,Pending
ORD0149,20-03-25,Running Shoes,Footwear,53.811477274011025,3.003799969159113,175.82274876291802,Michael Brown,New York,Gift Card,Pending
ORD0002,20-03-25,Headphones,Electronics,109.87117440236689,4.020749931405546,385.45534637837096,Emily Johnson,San Francisco,Debit Card,Pending
ORD0209,29-03-25,Jeans,Clothing,40.950280719160865,4.651663744525514,207.84237698616255,Daniel Harris,Dallas,PayPal,Completed
ORD0201,03-02-25,Book,Books,15.222322900358696,3.8752276185930508,62.12351667257646,Michael Brown,San Francisco,Credit Card,Completed
ORD0021,05-02-25,Headphones,Electronics,101.42157930571074,2.993212752410569,291.68943925756963,Chris White,Miami,Debit Card,Cancelled
ORD0142,15-03-25,Smartphone,Electronics,480.71950630842264,3.1279489947932415,1522.1472952422992,Sophia Miller,Miami,Gift Card,Completed
ORD0198,20-02-25,Laptop,Electronics,773.5144255932867,4.0673601847780985,3285.365402937311,Jane Smith,Seattle,Amazon Pay,Pending
ORD0203,21-02-25,Refrigerator,Home Appliances,1194.7159943527213,3.1288958524675508,3931.864867552324,John Doe,Dallas,Debit Card,Completed
ORD0189,10-02-25,Laptop,Electronics,825.6836557081729,3.0425815496289963,2321.7235877170538,Jane Smith,Houston,Amazon Pay,Completed
ORD0111,31-03-25,Laptop,Electronics,844.8852554720878,4.135615697723347,3272.022029259176,Emma Clark,Los Angeles,Credit Card,Completed
ORD0179,25-03-25,Jeans,Clothing,40.40665092956893,1.1070001195200136,40.88574541995274,Olivia Wilson,Seattle,PayPal,Cancelled
ORD0123,23-02-25,Book,Books,16.05866834116994,2.8677254968614916,45.005854696941576,Chris White,Boston,Gift Card,Cancelled
ORD0134,07-02-25,Smartphone,Electronics,515.5574303434587,5.072886858656577,2475.854032931408,David Lee,Chicago,Gift Card,Pending
ORD0014,04-03-25,Washing Machine,Home Appliances,560.6903823769275,3.0003243064429075,1747.7857431423301,Michael Brown,Miami,Credit Card,Cancelled
ORD0079,09-03-25,Running Shoes,Footwear,62.031219650715144,2.0617050937222374,124.21798367959998,Emily Johnson,Denver,Gift Card,Cancelled
ORD0081,26-02-25,Headphones,Electronics,105.40364749314715,3.111308856851842,275.84692452941255,Michael Brown,Chicago,PayPal,Cancelled
ORD0150,08-02-25,Book,Books,15.210030020783812,4.249925748538326,61.03941869640825,Daniel Harris,Chicago,Gift Card,Cancelled
ORD0194,20-02-25,Jeans,Clothing,38.39406696386498,4.066342761960903,159.82938821190191,John Doe,San Francisco,Debit Card,Cancelled
ORD0206,12-02-25,Washing Machine,Home Appliances,653.5604826950072,5.3528195088854265,3208.458956875549,Emma Clark,Miami,Amazon Pay,Pending
ORD0197,12-03-25,Running Shoes,Footwear,56.4812290933641,2.0065725989644085,113.71863752717609,Michael Brown,Denver,Gift Card,Completed
ORD0038,26-03-25,Laptop,Electronics,823.2877835902096,2.9887722415645115,2441.865086701123,Olivia Wilson,Chicago,Amazon Pay,Completed
ORD0051,19-02-25,Book,Books,15.548548474994622,0.9176891270825676,16.064164546920615,Emma Clark,Houston,Gift Card,Cancelled
ORD0035,02-04-25,Laptop,Electronics,784.4831895312524,3.1489744500833794,2414.3634744734277,Emma Clark,Denver,Amazon Pay,Completed
